,id,name,addr:postcode,type,lat,lon
4718,node/311162816,De Zwaluw,,nl_school,52.1537135,4.4481803
4719,node/311657641,Willibrordusschool,,nl_school,52.177012,4.9999092
4720,node/312789647,obs De Gondelier,,nl_school,52.2044114,5.4227774
4721,node/313793964,De Zeven Gavenschool,,nl_school,52.077017,5.0915991
4722,node/313793969,Lukasschool,,nl_school,52.0762557,5.0915873
4723,node/316312907,Praktijkschool De Zwaaikom,,nl_school,51.6424346,4.8458794
4724,node/316807480,OBS de Pionier,,nl_school,51.643865,4.8360068
4725,node/316809597,De Meander,,nl_school,51.6522032,4.8357668
4726,node/322797041,de Kameleon,,nl_school,51.6384316,4.8626925
4727,node/323130313,OBS Jan Harmenshof,,nl_school,51.8814034,5.2937442
4728,node/323130665,BSO Baloe,,nl_school,51.8812102,5.2933235
4729,node/324721969,Basisschool De Wijde Blik,,nl_school,52.1139659,4.8919807
4730,node/324721970,Basisschool De Wijde Blik,,nl_school,52.114163,4.8932274
4731,node/324721973,CBS Eben-Haëzer,,nl_school,52.1162758,4.8926613
4732,node/331946169,OBS Iemenhof,,nl_school,52.661062,6.8843713
4733,node/331946206,CNS De Oliebron,,nl_school,52.6641125,6.8785863
4734,node/332788312,De Toermalijn,,nl_school,52.238907,6.8972467
4735,node/334708487,Praktijkschool Helmond,,nl_school,51.4815476,5.6801363
4736,node/341813428,de Oranjerie,2721GG,nl_school,52.0579437,4.5416432
4737,node/343397184,Paula's place,,nl_school,52.2022471,6.0014337
4738,node/343538853,De Oostwijzer Orion,,nl_school,52.057544,4.5411675
4739,node/354449552,Op Dreef,,nl_school,52.1019238,5.2306824
4740,node/365580837,Christelijke Scholengemeenschap Buitenveldert,1081CK,nl_school,52.3233121,4.8676061
4741,node/372672469,voor- en basisschool St Jan,,nl_school,51.6443293,4.9020171
4742,node/378721754,Damiaanschool,,nl_school,52.0890822,5.2379209
4743,node/381909801,Meester Hekmanhoes,,nl_school,52.9512221,6.7967785
4744,node/385292787,,,nl_school,50.797315,5.9296382
4745,node/385973245,RKBS Leatare,8223ZR,nl_school,52.5228842,5.4800591
4746,node/386911067,De Ontdekking,4904KJ,nl_school,51.621117,4.8558024
4747,node/389625153,Christelijke basisschool Oranje-Nassau,,nl_school,51.8188783,4.7696307
4748,node/390389206,TeC,1062HM,nl_school,52.3465856,4.8354225
4749,node/394909352,Menorah,,nl_school,51.6253223,4.8448301
4750,node/394909353,De Beiaard,,nl_school,51.625052,4.8441949
4751,node/402320912,Curtevenneschool,,nl_school,52.2420883,5.1136862
4752,node/402512404,De Regenboog,,nl_school,52.2426394,5.1139689
4753,node/402876236,De Brandaris,,nl_school,52.3060545,4.6401219
4754,node/402876241,Klavertje vier,,nl_school,52.3058374,4.639712
4755,node/408734285,Anne Frank Basischool,,nl_school,52.1487137,4.4510487
4756,node/408734286,De Stevenshof,,nl_school,52.1535661,4.44892
4757,node/408734287,'t Klankbord,,nl_school,52.1534162,4.448532
4758,node/409609569,Maas en Waalschool,1079AZ,nl_school,52.3435061,4.9005271
4759,node/412161913,Merkelbachschool,1082LP,nl_school,52.3326919,4.8781709
4760,node/413925760,Vrije School Utrecht,3512KV,nl_school,52.0907447,5.1266171
4761,node/413926322,ODBS Pieterskerkhof,3512JR,nl_school,52.0912152,5.1254205
4762,node/414020738,Basisschool Talent,,nl_school,51.8708578,5.8684956
4763,node/415420211,Fluxus,,nl_school,52.4449538,4.8198047
4764,node/415901296,Openbare Montessori School,3705XL,nl_school,52.099353,5.2477369
4765,node/418016025,Wilhelminaschool,,nl_school,52.0894,4.8865237
4766,node/418016037,Willem van Oranjeschool,,nl_school,52.0840498,4.874208
4767,node/418016042,R.K. basisschool De Molenwiek,,nl_school,52.0773334,4.868751
4768,node/420347130,r.k. basisschool De Rietvink,,nl_school,52.4480167,4.8006626
4769,node/420808360,De Oversteek,,nl_school,51.8769511,5.843852
4770,node/423405923,OBS de Tjotter,,nl_school,52.5029053,5.4684711
4771,node/423406299,Daltonschool de Tjalk,,nl_school,52.5003764,5.4660335
4772,node/427594502,PCBS 3sprong,,nl_school,52.4935085,5.4995762
4773,node/427596815,Katholieke Jenaplanschool De Lispeltuut,,nl_school,52.4932282,5.4993024
4774,node/427597046,PCBS De Schakel,,nl_school,52.5028457,5.4611924
4775,node/427601545,OBS Het Spectrum,,nl_school,52.5028027,5.4975988
4776,node/427601552,OBS De Driemaster,,nl_school,52.5074593,5.4890854
4777,node/427985219,Comenius College,,nl_school,51.9740853,4.6258449
4778,node/428524032,Prins Johan Frisoschool,,nl_school,51.9960328,4.4738582
4779,node/428743475,Rehobothschool,,nl_school,52.0446546,4.5795687
4780,node/428743476,Burgemeester IJP Keyzerschool,,nl_school,52.0468717,4.576702
4781,node/430472943,Basisschool Sint Pieter,,nl_school,50.8371505,5.6911667
4782,node/430824759,Yuverta vmbo Amsterdam-West,1069RS,nl_school,52.3498157,4.7953374
4783,node/432899058,OBS De Grundel,,nl_school,52.5098426,5.4554152
4784,node/439243171,,,nl_school,52.0959369,4.2821036
4785,node/440933734,Basisschool De Schakel,,nl_school,51.4439869,5.4364822
4786,node/441245274,,,nl_school,50.8476818,5.7287747
4787,node/442591974,Casaschool bovenbouw,,nl_school,52.0107148,4.4372636
4788,node/443302180,Hoogakker,,nl_school,51.7271846,5.43629
4789,node/443333107,OBS De Hasselbraam,,nl_school,51.4645988,5.8117218
4790,node/443333111,D'n Heiakker,5754DJ,nl_school,51.465313,5.8078415
4791,node/446293954,Pancratiusschool,,nl_school,52.7029806,5.2890778
4792,node/454260355,O.B.S. De Wingerd,4708KC,nl_school,51.5109887,4.4320736
4793,node/456012102,De Triangel,1187KR,nl_school,52.2803009,4.825676
4794,node/456012641,Karel Eykman School,1187DA,nl_school,52.2790633,4.8215961
4795,node/456012721,Triangel (Karelrijk),1187DA,nl_school,52.2788639,4.8217464
4796,node/458256411,Berlitz School of Languages,,nl_school,52.329992,4.88806
4797,node/472076035,PCBS Horizon,,nl_school,52.5072405,5.4903568
4798,node/472076097,'t Schrijverke,,nl_school,52.5043179,5.4905374
4799,node/472445682,Dr. Rijk Kramer School,,nl_school,52.3738733,4.8747753
4800,node/476752975,SBO De Vogelveste,,nl_school,52.5172914,5.4753072
4801,node/480700477,,,nl_school,51.9710106,4.5589382
4802,node/483415471,CBS 't Kompas,,nl_school,52.1393497,5.0382079
4803,node/483415472,OBS Het Palet,,nl_school,52.1391653,5.0375985
4804,node/483415474,CBS De Klaroen,3601TJ,nl_school,52.1463637,5.0423558
4805,node/483415948,OBS Het Palet,,nl_school,52.1362258,5.0538635
4806,node/483415949,CBS 't Kompas,,nl_school,52.1360625,5.0533141
4807,node/496057972,'t Schylger Jouw,,nl_school,53.381948,5.2867663
4808,node/500859394,Petrus en Paulusschool,4671CP,nl_school,51.6384943,4.3711163
4809,node/500859395,Peuterspeelzaal 'de Dobbelsteen',,nl_school,51.6383051,4.3705375
4810,node/500859396,Groen van Prinstererschool,,nl_school,51.6327222,4.3692415
4811,node/500859397,OBS de Regenboog,,nl_school,51.6378097,4.3646581
4812,node/505269974,De Hofvijver,,nl_school,52.062877,4.5126501
4813,node/505272450,Meester Verwers,,nl_school,52.0625868,4.5121007
4814,node/506532230,De Kerkewei,,nl_school,52.3526199,6.9239317
4815,node/506737644,Alexander Roozendaalschool,,nl_school,52.3612913,4.8358589
4816,node/507056906,SOB,1053PV,nl_school,52.365423,4.8673517
4817,node/513291615,Zonnewijzer,7431BH,nl_school,52.293222,6.1477999
4818,node/520203816,Muziekpakhuis,,nl_school,52.3640828,4.8763443
4819,node/520277714,PCBS De Schakel,,nl_school,52.4949862,5.4559669
4820,node/520277719,OBS De Tjotter (Hoofdgebouw),,nl_school,52.4950311,5.4564459
4821,node/520605754,De Tamarisk,,nl_school,53.2014967,6.5626032
4822,node/520688832,cnme,,nl_school,50.8515473,5.6797039
4823,node/521229823,Jozefschool,,nl_school,52.761762,5.103389
4824,node/521252575,Basischool Het Koggeschip,,nl_school,52.7648192,5.1091371
4825,node/521254812,Basisschool De meridiaan,,nl_school,52.762908,5.1054293
4826,node/521307513,Maria Bernadette school,1671CC,nl_school,52.7718709,5.1026299
4827,node/522435869,RSG Wiringherlant,,nl_school,52.8460061,5.0241082
4828,node/528987625,Basisschool de Krullevaer,5975CK,nl_school,51.4105952,6.0340649
4829,node/529004381,Cygnus Gymnasium,,nl_school,52.3530386,4.9254819
4830,node/534837189,Sint Nicolaasschool,3984MA,nl_school,52.0470998,5.2335423
4831,node/534837414,Protestants Christelijke Basisschool Beurthonk,3984MB,nl_school,52.0467872,5.2330584
4832,node/536871041,cbs Eltheto,,nl_school,52.4049869,6.6124747
4833,node/536935681,Basisschool Rehoboth,7671RK,nl_school,52.4158742,6.641514
4834,node/540287759,Montaigne Lyceum,,nl_school,52.0523777,4.3849624
4835,node/540379989,Ackerweide,2642JK,nl_school,52.0100241,4.4524277
4836,node/540380887,De Bonte Tol,2642JK,nl_school,52.0099408,4.4518251
4837,node/544839153,,,nl_school,52.4883351,6.1186122
4838,node/549202514,Prinses Wilhelminaschool,4128SZ,nl_school,51.9637696,5.0333542
4839,node/549513197,JenaXL,,nl_school,52.4826542,6.1130592
4840,node/551639217,R.K. Lambertusschool,,nl_school,51.1665385,5.8014833
4841,node/551814913,,,nl_school,51.1888553,5.8114654
4842,node/551814985,,,nl_school,51.1712395,5.8185636
4843,node/553454856,Cornelis Musiusschool,,nl_school,52.0074761,4.3733371
4844,node/553492636,Rooms-Katholieke Jenaplanschool De Oostpoort,2611SN,nl_school,52.011172,4.3675767
4845,node/559082315,Basisschool het Baken,,nl_school,51.9958421,4.4729983
4846,node/559996938,De Thij,,nl_school,52.3176795,6.909512
4847,node/559998062,Twents Carmel College,7572CR,nl_school,52.3056058,6.924388
4848,node/563854680,Toorop MAVO,,nl_school,51.9602879,4.495618
4849,node/564158186,OBS De Kleine beer,,nl_school,51.6752263,5.4010527
4850,node/564529240,Het Fundament,,nl_school,51.9028012,5.0143134
4851,node/564657774,ROC Flevoland,,nl_school,52.3919025,5.27753
4852,node/564930937,Mytylschool De Brug,3045PE,nl_school,51.951003,4.4561099
4853,node/565691047,Hagenpoort,,nl_school,52.2548951,6.1550855
4854,node/567325440,De Wingerd,,nl_school,51.9634906,4.6077373
4855,node/571667494,Moz Art,,nl_school,51.9632997,4.6102064
4856,node/574252790,De Terp,,nl_school,51.9695064,4.6038096
4857,node/575146352,De Bolster,,nl_school,51.6415122,5.3376894
4858,node/576916999,,,nl_school,50.7624607,5.7309677
4859,node/580792377,Twents Carmel College (loc. Potskamp),7573CC,nl_school,52.3150097,6.9349713
4860,node/582554391,Melanchthon Kralingen,,nl_school,51.9261896,4.5126818
4861,node/582902876,CIOS,,nl_school,52.3999219,4.6269852
4862,node/583353873,Mavo Centraal,,nl_school,51.9254342,4.4646499
4863,node/588656852,Bernardinus,,nl_school,50.8820008,5.9846578
4864,node/588824173,GSG,,nl_school,52.7828114,4.8042992
4865,node/595699060,School met de Bijbel,,nl_school,52.0782486,4.5406003
4866,node/595699063,Arnoldus van Os,,nl_school,52.07625,4.5471275
4867,node/596237878,Rennevoirt,,nl_school,51.5831264,5.1404407
4868,node/597325700,Bredeschool Het Vlechtwerk,1336BA,nl_school,52.4042754,5.3147003
4869,node/597446869,12e Montessorischool De Stern,1082LP,nl_school,52.3327246,4.8776023
4870,node/599619056,Emmaschool,,nl_school,52.7868599,6.1375131
4871,node/599636809,Johan Friso,,nl_school,52.784676,6.1388993
4872,node/600097781,Olof Palme,,nl_school,51.6828801,5.1229486
4873,node/600749472,Nassaucollege,,nl_school,53.0071191,6.7561566
4874,node/601305451,Op gen Hei basisschool,,nl_school,50.9087711,6.0274373
4875,node/601432307,Berg en Boschschool,3723MB,nl_school,52.153372,5.2099538
4876,node/602218549,A. Roland Holst College,,nl_school,52.2286843,5.1566662
4877,node/606981041,B4Kids,,nl_school,52.19866,4.503317
4878,node/608072461,CBS De Roemte,,nl_school,53.3320402,6.7502782
4879,node/608292108,OBS Prinses Beatrix,9919HX,nl_school,53.3335513,6.7406455
4880,node/610930449,De School,,nl_school,52.3794972,4.54185
4881,node/611668482,Calvijnschool,,nl_school,52.0622989,5.5759072
4882,node/615389520,Basisschool Het Wooldrik,7535DK,nl_school,52.2165648,6.9228319
4883,node/615391914,Bonhoeffer College,7535CN,nl_school,52.2160301,6.9199839
4884,node/615936512,Cbs De Bron,,nl_school,53.275504,7.0275627
4885,node/616589294,Holendrechtschool,1106LP,nl_school,52.2989644,4.9653459
4886,node/616605677,De Brink,,nl_school,52.3004964,4.969486
4887,node/618553996,Het Kofschip,,nl_school,52.2966184,4.9056787
4888,node/619166489,De Wegwijzer,,nl_school,52.7597534,5.0756444
4889,node/619170126,,,nl_school,52.7236718,5.075977
4890,node/619325840,Petrus Canisius School,,nl_school,52.7213749,5.0000558
4891,node/620759922,Peuterspeelzaal Us Earste Begjin,,nl_school,53.3719521,5.8971321
4892,node/620794481,Maria Goretti,,nl_school,51.6985523,5.9773834
4893,node/620798169,,,nl_school,51.687164,5.9791464
4894,node/622336546,OBS de Ynlaet,,nl_school,53.0883645,5.5459021
4895,node/623607742,Spectrum,2645HH,nl_school,52.004342,4.3939909
4896,node/623607743,Triangel,2645HH,nl_school,52.0040938,4.394509
4897,node/625226150,Usselerschool,,nl_school,52.2012541,6.8335528
4898,node/627125053,Grotius College,2625XZ,nl_school,51.9992074,4.3470888
4899,node/627125058,De Omnibus,,nl_school,51.9989465,4.3494384
4900,node/627125070,Laurentiusschool,2625AN,nl_school,51.9965477,4.3441076
4901,node/631734608,OBS De Bouwsteen,9684AM,nl_school,53.1865782,7.0816443
4902,node/632088638,Yuverta vmbo Horst,5963NJ,nl_school,51.429579,6.0374818
4903,node/632113074,Dendron college,,nl_school,51.4643982,6.0492977
4904,node/633408573,SKA plons,3824EK,nl_school,52.201078,5.3760087
4905,node/635074239,K.B.S. Klimboom,,nl_school,52.5345373,5.6940541
4906,node/637864776,Joseffschool,,nl_school,52.6635262,5.1988441
4907,node/644111026,Simon Carmiggeltschool,2623MX,nl_school,51.9839325,4.3608181
4908,node/646994842,Pr. Bernhardschool,,nl_school,51.8925238,4.6595643
4909,node/648550867,Yuverta vmbo Aalsmeer,1431KE,nl_school,52.2628271,4.7703026
4910,node/656430611,SBO De Kristal,3607TC,nl_school,52.1368305,5.0197473
4911,node/661567322,Junior School Leidschenveen,2493WZ,nl_school,52.0569675,4.4003147
4912,node/663431262,Basisschool Johannes de Doper,,nl_school,52.1908078,4.7717057
4913,node/665485095,Josephschool,2641AC,nl_school,52.0208983,4.4308764
4914,node/665485096,Casaschool onder- en middenbouw,,nl_school,52.0217833,4.4305903
4915,node/666029450,Obs De Krullevaar,,nl_school,51.679142,4.9798357
4916,node/666390139,Johannesschool,,nl_school,52.0107296,4.4367942
4917,node/666390144,De Tweemaster,,nl_school,52.0102723,4.4375184
4918,node/669565111,Kleuterschool de Roezemoes,,nl_school,52.7007875,6.7550108
4919,node/670409814,openbare basisschool Het Eiland,,nl_school,52.4476122,4.8006158
4920,node/670426751,CBS De Schatkaart,2641CA,nl_school,52.0244582,4.42872
4921,node/676200083,ROER College Schöndeln,6045CK,nl_school,51.1707674,6.0016111
4922,node/679091166,Winterkoninkje,,nl_school,52.365241,4.8614669
4923,node/679091202,Winterkoninkje,,nl_school,52.3653131,4.8626578
4924,node/679670734,De Wegwijzer,3628BG,nl_school,52.1476342,4.9510161
4925,node/702748277,OBS De Perroen,,nl_school,50.8265563,5.7283513
4926,node/705060472,OBS De Bosvlinder,,nl_school,52.9223063,6.5414579
4927,node/707011503,De Rietvest,,nl_school,51.662531,4.537058
4928,node/710446542,de Breede Hei,,nl_school,52.1897211,5.3943491
4929,node/710452485,Gabrie Mehen,,nl_school,52.1910825,5.3923537
4930,node/715356575,Het Bastion,,nl_school,51.6646743,4.5304333
4931,node/715357445,CBS De Molenvliet,,nl_school,51.6673458,4.5390915
4932,node/715524827,OBS Binnenstad,,nl_school,50.8449352,5.6930252
4933,node/715588709,Toneelacademie,,nl_school,50.8464803,5.6876698
4934,node/715773408,Luzac College,,nl_school,51.6988704,5.3130727
4935,node/722438676,,,nl_school,12.1739741,-68.9364272
4936,node/725412888,De Kei,7611BE,nl_school,52.376679,6.628732
4937,node/725412889,De Rank,,nl_school,52.3805208,6.6280719
4938,node/726516235,Basisschool Atalanta,,nl_school,51.46176,5.468899
4939,node/728373708,"Christelijke basisschool ""het Spectrum""",,nl_school,51.9195637,4.2537004
4940,node/731038897,De Driesprong,1066CV,nl_school,52.3418015,4.7992948
4941,node/734165817,Achtste Montessorischool Zeeburg,,nl_school,52.3705563,4.9389955
4942,node/734165819,Basisschool de Achthoek,,nl_school,52.3733682,4.9426125
4943,node/734984755,de Nautilus,,nl_school,52.3552067,4.8456694
4944,node/736217423,Julianaschool Roerdomp,,nl_school,52.309056,6.497917
4945,node/736217424,Beatrixschool,,nl_school,52.3027033,6.527206
4946,node/736217444,In den Climtuin,,nl_school,52.29949,6.5319549
4947,node/736217445,Constantijnschool,,nl_school,52.3031387,6.5008344
4948,node/736217447,Banisschool,7463CJ,nl_school,52.3098826,6.4956296
4949,node/736217453,Haarschool,,nl_school,52.3087063,6.5161902
4950,node/736217463,CSG Reggesteyn Cattelaar,7461PK,nl_school,52.3009871,6.5423479
4951,node/736217465,Johan FrisoSchool,,nl_school,52.2993241,6.5184637
4952,node/736217474,Wilhelminaschool,,nl_school,52.3086205,6.5185292
4953,node/736217478,De Ronde Maat,,nl_school,52.3031799,6.4999961
4954,node/736217488,De Overes,,nl_school,52.2997191,6.5027758
4955,node/736217490,Jacobus Fruytier,,nl_school,52.3121071,6.497368
4956,node/736217493,Willem-Alexanderschool,,nl_school,52.3017442,6.5076389
4957,node/738067978,Jorai,,nl_school,52.1134252,4.8361004
4958,node/746911686,Mijlpaal,1066HK,nl_school,52.3446771,4.8121165
4959,node/746911707,De Vlaamse Reus,1066KK,nl_school,52.3473399,4.8174217
4960,node/757453102,Prinsehaghe,,nl_school,52.0719324,4.3016221
4961,node/759799300,School met de Bijbel,,nl_school,51.8806834,5.1094546
4962,node/760417201,Basisschool Op de Top,,nl_school,50.7884117,5.9636514
4963,node/761152707,Brede School,,nl_school,50.7752613,6.0140576
4964,node/761584117,OBS De Achtsprong,,nl_school,52.0778364,4.8687169
4965,node/761619554,Stedelijk Gymnasium Nijmegen,6511AS,nl_school,51.8472931,5.8557653
4966,node/762751407,Het Assink Lyceum,,nl_school,52.134432,6.6184445
4967,node/770402252,Jenaplanschool Antonius Abt,,nl_school,51.7287913,5.2556563
4968,node/772610801,De Vlinderboom,,nl_school,50.8398988,5.7328412
4969,node/772614441,Basisschool de Regenboog,,nl_school,50.8506564,5.7217997
4970,node/772621025,Basisschool Scharn,,nl_school,50.8481438,5.7261119
4971,node/774703293,De Rietkraag,,nl_school,52.4358016,4.8826776
4972,node/775284054,CBS De Regenboog,9781JN,nl_school,53.299764,6.601867
4973,node/775526661,St. Jozef MAVO,,nl_school,51.9278439,4.3428047
4974,node/775527960,Erica,,nl_school,51.9151924,4.3435879
4975,node/775757478,Herman broere,,nl_school,51.1740354,6.0165142
4976,node/778671528,De Overhaal,,nl_school,52.5147685,4.767224
4977,node/778909476,Bertrand Russell College,,nl_school,52.497854,4.7568072
4978,node/778909477,Bertrand Russell College,,nl_school,52.4963255,4.758438
4979,node/781169569,obs de vijzel,,nl_school,52.7073063,5.1013583
4980,node/795180070,Stichting Kinderopvang en PeuterPlus,,nl_school,51.7566513,5.7325093
4981,node/795225021,Openbare Basisschool De Bongerd,3984MA,nl_school,52.0472824,5.2334489
4982,node/798218569,OBS De Schatkamer,,nl_school,52.5278282,6.0525637
4983,node/798746819,de Notenkraker,,nl_school,52.3551919,4.8463493
4984,node/800289480,OBS Kortland Centrum,,nl_school,51.9140383,4.5972944
4985,node/807816052,Mijlpaal,1066PP,nl_school,52.3472717,4.8064665
4986,node/821722828,CJBS de Regenboog,,nl_school,52.988505,6.577406
4987,node/821722830,Vredeveldschool,9404KK,nl_school,52.9882934,6.5778123
4988,node/826055523,Praktijkschool Woerden,,nl_school,52.0843974,4.8639062
4989,node/833206709,OBS De Triangel,,nl_school,52.14172,5.009953
4990,node/839132209,PCBS Prinses Margriet,,nl_school,51.9168481,4.4287727
4991,node/840439756,De Peperklip,,nl_school,51.9190572,4.4123513
4992,node/842855037,Bernard Lievegoed College,6227AL,nl_school,50.8421903,5.7209911
4993,node/845131729,,,nl_school,51.5143038,4.4391864
4994,node/847833576,Leeuwenborgh Luchtvaart,,nl_school,50.9171173,5.7847027
4995,node/848547098,De Ruitenberg,,nl_school,52.122933,5.6335856
4996,node/848547102,,,nl_school,52.1223483,5.6323539
4997,node/848763411,auf dem Brinke - music school,,nl_school,52.3518237,4.8935401
4998,node/854673552,KBS Aeresteijn,,nl_school,52.1939895,4.7124771
4999,node/856324992,De Hoeksteen,,nl_school,52.0078353,4.2290363
5000,node/860207844,De Bijenschans,,nl_school,52.1716736,4.9990511
5001,node/860452847,Het Creiler Woud,,nl_school,52.8438839,5.0835277
5002,node/869330401,,,nl_school,52.665153,6.0118153
5003,node/874056581,"Faculteit Recht, economie, bestuur en organisatie",,nl_school,52.0930845,5.1206492
5004,node/885187707,De Arendhorst obs,3853CA,nl_school,52.2940348,5.5978574
5005,node/885257918,Koningin Julianaschool,3853VA,nl_school,52.2924078,5.6029652
5006,node/889041069,De Ruitenbeek,,nl_school,52.1230674,5.6336121
5007,node/898894785,OBS De Globe,,nl_school,52.3559768,4.7929864
5008,node/904020194,Europaschool,1076RT,nl_school,52.3471134,4.8627529
5009,node/920711766,opleidingscentrum brandweer,,nl_school,52.4574361,4.6628655
5010,node/929188476,De Krullevaar,,nl_school,51.8337544,4.3467572
5011,node/930002763,Margrietschool,,nl_school,52.0839066,4.9098395
5012,node/933616047,maarten luther school,,nl_school,52.6241793,6.0423286
5013,node/933627013,bogerman,,nl_school,52.6185128,6.0480256
5014,node/939072577,KBS De Vlieger,,nl_school,52.5280156,6.0528372
5015,node/939712965,CBS De Wendakker,,nl_school,52.5315479,6.0546208
5016,node/945907686,De Pijlstaart,3513AA,nl_school,52.0958781,5.1092235
5017,node/946988498,De Sint Jozefschool,3645EX,nl_school,52.2141571,4.9315322
5018,node/953726041,de Vuurvogel,,nl_school,52.2490418,4.8312701
5019,node/955166853,Hogeschool van Amsterdam,1105BD,nl_school,52.2926611,4.9619003
5020,node/957079724,SBO De Dijk,,nl_school,51.8279952,4.677854
5021,node/957593178,Kentalis Signis CMB,,nl_school,52.3757412,4.8296077
5022,node/961528090,OBS J.F. Kennedyschool,3317KM,nl_school,51.7911341,4.6684963
5023,node/961529161,Parkschool,3317JM,nl_school,51.794422,4.6687707
5024,node/967798257,Montessori Basisschool,1943MN,nl_school,52.4896118,4.6440352
5025,node/967980401,De Duif,,nl_school,51.8335247,4.3463661
5026,node/968119965,Basisschool Sint Jozef,5931CZ,nl_school,51.3409372,6.1339662
5027,node/977501783,Franciscusschool,,nl_school,52.3071818,6.9282677
5028,node/980213724,RKBS Achterberg,,nl_school,51.6231465,4.9502709
5029,node/982544416,De Wegwijzer,,nl_school,52.0414342,4.7993978
5030,node/984752978,Sjaloomschool,,nl_school,52.1991173,4.4186664
5031,node/987658335,Anthonius school,,nl_school,51.2318784,5.9739217
5032,node/987683285,RK Basisschool De Schakel,,nl_school,51.1988076,6.0149597
5033,node/987743552,IKC De Akker,7552HE,nl_school,52.2609692,6.8253671
5034,node/988928366,LJC2,2036KH,nl_school,52.3543357,4.6452948
5035,node/993684418,Walburg College,3332GK,nl_school,51.8222314,4.6547111
5036,node/993687608,LOC@ vmbo,3331HW,nl_school,51.8212482,4.640825
5037,node/995351273,OBS Weremere,,nl_school,52.4963519,4.8135308
5038,node/995397674,Willem Alexander school,,nl_school,52.0073751,5.0941829
5039,node/997540887,CBS Prins Bernhard,,nl_school,51.8046809,4.6551256
5040,node/1001314594,basion school,,nl_school,51.9428853,6.6209374
5041,node/1015054713,Galvanischool,,nl_school,52.0800822,4.2781853
5042,node/1037090553,De Bellefleur,,nl_school,51.9116198,5.6600398
5043,node/1037600646,Farelcollege,2982CM,nl_school,51.8769857,4.5879216
5044,node/1063604013,O.B.S. de Blaak,,nl_school,51.5459761,5.0452817
5045,node/1102830208,OBS Abt Emo,9922PM,nl_school,53.345361,6.7110458
5046,node/1111757611,Martin Luther King Jr Primary School,,nl_school,18.0495391,-63.0482633
5047,node/1112120999,CBS 't Mozaiek,,nl_school,52.284183,5.9563359
5048,node/1112154252,Basisschool De Wegwijzer,3705LW,nl_school,52.101687,5.25071
5049,node/1116997101,,,nl_school,52.3924908,6.0421997
5050,node/1119528999,IKC Schatrijk,2411VL,nl_school,52.0863414,4.7523791
5051,node/1128610926,De Driemaster,,nl_school,52.5954447,6.1040812
5052,node/1132086463,Nicolaasschool,3026AN,nl_school,51.9125566,4.4364581
5053,node/1143405496,De Theaterschool,3024BJ,nl_school,51.9061089,4.4603134
5054,node/1143412870,Mavo Delfshaven,3024EL,nl_school,51.9045871,4.4558481
5055,node/1143424252,De Theaterschool,3024CP,nl_school,51.9057261,4.4577557
5056,node/1143428345,Delfshaven,3024CS,nl_school,51.9052495,4.4569517
5057,node/1157615434,De Boog,3025EJ,nl_school,51.9077097,4.4422364
5058,node/1157624017,Dr. J. Woltjerschool,3025BH,nl_school,51.9077139,4.4438378
5059,node/1165713964,CBS De Rietzanger,9766PP,nl_school,53.1793086,6.5396266
5060,node/1165714116,OBS Ter Borch,9766PP,nl_school,53.1789074,6.5381834
5061,node/1168487288,Bonhoeffer College,1902RA,nl_school,52.5412677,4.6673329
5062,node/1191568623,Nova College,2011PB,nl_school,52.3838108,4.63279
5063,node/1193582509,Luzac College,,nl_school,53.2172499,6.5662321
5064,node/1195359659,MKD Cantersveen,,nl_school,53.1704199,6.6328412
5065,node/1204688677,Stedelijk Gymnasium Haarlem,,nl_school,52.3817427,4.6337019
5066,node/1213558184,Korte Vlietschool VSO (dependance),2324BE,nl_school,52.1406631,4.4761947
5067,node/1213558188,BSO Schatkist,,nl_school,52.140966,4.4759184
5068,node/1217641827,,,nl_school,51.8327279,4.3587965
5069,node/1217641830,Meander,,nl_school,51.8367289,4.3580616
5070,node/1217641831,Het Anker,,nl_school,51.8367919,4.359864
5071,node/1223057289,Spirituele Akademie,,nl_school,52.3836013,4.8853483
5072,node/1234760845,,,nl_school,51.5719967,5.0899195
5073,node/1243087135,Bonhoeffer College Bruggertstraat,7545AX,nl_school,52.2178447,6.8562639
5074,node/1243557339,CBS De Bron,3333BS,nl_school,51.8090557,4.6310367
5075,node/1251157082,Prins Claus School,,nl_school,51.8020219,5.8126311
5076,node/1260053842,Openbare Montessori Basisschool Zwolle,8017BE,nl_school,52.496159,6.1060961
5077,node/1261824074,Anne Frank School Heemskerk,1964BC,nl_school,52.5060599,4.6764708
5078,node/1270711340,CDS de Marke,,nl_school,53.0016781,6.7711191
5079,node/1271447185,Basisschool C.N.S. 't Loo,,nl_school,52.44838,5.945585
5080,node/1274111697,Primary school 'Skeakel',,nl_school,53.2185403,5.4875397
5081,node/1280214700,Christoffelschool Waalre,,nl_school,51.395454,5.491787
5082,node/1280216586,St Joris College,,nl_school,51.4110437,5.488896
5083,node/1281739930,Gravin Aleidaschool,3112GC,nl_school,51.9187538,4.4065716
5084,node/1283201700,de Elskamp,,nl_school,52.0180588,5.6533082
5085,node/1284742557,ROC A12,,nl_school,51.9230483,6.0742422
5086,node/1288186491,OBS Commissaris Gaarlandt,,nl_school,52.7332742,6.1666862
5087,node/1293100815,De Piramide,,nl_school,52.3539597,4.6643399
5088,node/1299196172,Prins Willem Alexanderschool,,nl_school,52.1330286,5.5860785
